"Hormones.SL","Hormones.BRC1_2","Hormones.CK","Hormones.Aux_Shoot","Hormones.ABA","Hormones.Bud_release","Hormones.PAT_Bud","Hormones.Aux_Bud","Hormones.SUC","Hormones.Sustained_growth","Hormones.GA","Hormones.Decap_signal","Hormones.CXE","Hormones.SMXL6_7_8","Hormones.FHY3_FAR1","Hormones.SPL9_15","Hormones.SMXL6_7_8_Transcription","Hormones.Low_R_FR","Hormones.MAX2","Hormones.D14","Hormones.Perception_SL","Hormones.D27","Hormones.MAX3","Hormones.MAX4","Hormones.MAX1","Hormones.LBO","Hormones.CLAMT","Hormones.PhyB","Hormones.High_R_FR","Hormones.PIFs","Hormones.HB21_40_53","Hormones.NCED3","Gene.SL_n","Gene.BRC1_2_n","Gene.CK_n","Gene.Aux_n","Gene.ABA_n","Gene.PIN_1_3_4_7_n","Gene.Aux_Bud_n","Gene.SUC_n","Gene.GA_n","Gene.Decap_signal_n","Gene.CXE_n","Gene.SMXL6_7_8_n","Gene.FHY3_FAR1_n","Gene.SPL9_15_n","Gene.MAX2_n","Gene.D14_n","Gene.D27_n","Gene.MAX3_n","Gene.MAX4_n","Gene.MAX1_n","Gene.LBO_n","Gene.CLAMT_n","Gene.PhyB_n","Gene.PIFs_n","Gene.HB21_40_53_n","Gene.NCED3_n"
0.253727370698101,1.35231339929959,2.27566652318396,0.376714415516761,1.04519627276995,2.47920359096878,0.361875450666313,1.703096434,3.17549471671115,0,0,1.833232348,0.566421824,2.25855027777835,0.54490023,1.11039657495873,0.613764838016638,1,0.397068409231107,1.821106195,0.253699362633346,0.97893275,0.596444061620267,0.206397265717299,0.579201793274021,0.231982765031683,0.311194453636303,1.491240522,1,1.937317622,1.095291418,1.40026796065081,0.856719806,1.47052922,0.47125595,0.533659734,0.7464259,0.128578554,1.703096434,1.732183441,0,1.833232348,0.566421824,2.443747834,0.54490023,1.333441173,0.661787489,1.821106195,0.97893275,1.013814913,0.860005649,1.759067876,0.74550762,0.537298604,1.491240522,1.937317622,1.095291418,1.278443287
1.33196633983431,0.829124397803421,4.1766450261617,1.29596499172108,0.0898031535398573,6.60791145965854,0.130471247977348,0.818638126,5.46739078186172,0,0,2.556569927,1.17237927,2.26708301617661,0.874579094,1.06461447369054,0.612160705961063,1,0.164183510780037,1.775062246,0.164183510780037,0.450376519,1.14731534870956,1.07316295644645,2.92897980017713,3.21921602493528,3.13571954305246,1.342756188,1,1.816701177,0.811133456994903,0.739688964533592,0.449416262,1.341606134,0.660818506,2.304595058,0.121410161,0.059500115,0.818638126,2.138564928,0,2.556569927,1.17237927,1.775222124,0.874579094,1.368480738,0.361620215,1.775062246,0.450376519,1.14420869,0.632787522,1.588700936,1.026627535,1.070584216,1.342756188,1.816701177,0.978293176,0.911925195
0.532493506801234,0.986054106767238,3.07297073689696,0.44623401796276,0.945562339635559,3.9600247780844,0,1.512846082,4.71166629876019,0,0,2.173317831,1.229260295,2.09033035890567,0.466564094,1.08807864223413,0.647177517607819,1,0.0719774604002886,1.1667806,0.0719774604002886,0.635974165,0.66251043362908,0.346710022356297,1.37945664477123,0.660554369891201,1.0682026798726,1.764126048,1,1.416642536,1.52509755486567,1.27327803172659,0.898538172,1.646727216,0.410597318,0.708021183,0.742625908,0,1.512846082,2.16796008,0,2.173317831,1.229260295,2.011950991,0.466564094,1.239568106,0.152516502,1.1667806,0.635974165,1.251256169,1.124711989,2.132540647,0.618379248,0.774364808,1.764126048,1.416642536,1.546662765,0.834879878
0.259002051211489,0.687561624528843,4.22031181704895,0.946044502076317,0.180599691317153,7.38983682433484,1.9912401277049,1.538604318,6.37731708871361,0,0,2.429147281,0.261124815,3.27612873792456,0.800961761,0.968498435792136,0.467712098645898,1,0.055825405545048,1.651447639,0.055825405545048,0.674466552,0.849496902042439,0.465934060167518,1.91811783582976,0.295059951554732,0.204466683010051,1.749135097,1,2.322758496,0.609191815817299,0.289247602947642,0.553504317,1.068673855,0.496636237,1.622062966,0.624379799,0.709882491,1.538604318,2.625331588,0,2.429147281,0.261124815,2.726482334,0.800961761,1.471414638,0.141328325,1.651447639,0.674466552,0.70283265,0.551494588,2.173266257,1.443071053,0.106597561,1.749135097,2.322758496,0.886016841,0.474806307
0.00152656016626611,0.531061494189178,7.27645286866603,0.122601903460826,0.397086537548894,7.76793809277349,0,1.382606899,4.0963172350146,0,0,2.131435183,0.790183086,1.87590666419102,0.258275399,1.34691078545813,0.695423008973699,1,0.332207164793586,1.429481218,0.00152656017078369,0.113066994,0.0305404272371227,0.0039595046384374,0.0155233517369475,0.00166356986603224,0.00412375015395167,0.866915823,1,1.457863189,0.610157783683647,0.515386228359482,0.821372832,0.96184974,0.943293681,0.191959957,0.770480123,0,1.382606899,1.921858693,0,2.131435183,0.790183086,1.970038444,0.258275399,1.392107322,0.578308978,1.429481218,0.113066994,1.103251495,0.758323779,1.963256832,0.403411895,0.265648181,0.866915823,1.457863189,1.14892855,0.844654376
0,1.4560187823579,4.55756319867254,0.885780716939036,0.689090590971936,4.2243231168816,0,1.4777663,4.19753856607099,0,0.799298632698743,2.325245246,0.657357229,1.62214643245092,0.069834138,1.02195978847557,0.762755613586646,1,0.0370848145140488,1.561565873,0,0.959691697,2.76490965982889,3.0632891647355,13.7614348881685,0,6.56668012379275,1.256208301,1,1.858379284,0.983948455,0.683663952290188,1.097433375,2.192407332,0.783323833,1.472719059,1.007937582,0,1.4777663,1.805202515,0.540882975,2.325245246,0.657357229,1.948283412,0.069834138,0.943244858,0.069105205,1.561565873,0.959691697,1.626271275,1.018199818,2.246186068,0,0.4771799,1.256208301,1.858379284,0.983948455,0.694816836
0.193105002885165,1.12215258291376,8.89237800401753,0.943053934023904,0.503415772467347,7.82065379277482,0,1.601818374,5.28484238634208,0,0,2.377404351,0.672744316,1.35656281151996,0.240195384,1.36117439087744,0.848674574157835,1,0.138687326828941,1.369115403,0.138687326828941,0.581136869,1.0785642436248,0.557554074300072,1.53218808947217,0.131401720777139,0.720962224938965,1.503040601,1,1.761190143,1.588532806,1.39935866757339,1.229113645,2.237830453,1.296349361,1.59253723,0.359747493,0,1.601818374,2.222946376,0,2.377404351,0.672744316,1.418602435,0.240195384,1.223971854,0.304692,1.369115403,0.581136869,1.120483717,0.499059066,1.564586504,0.182258815,0.470544204,1.503040601,1.761190143,1.588532806,0.880912665
0.643130148269237,0.830004912124826,5.65047230869859,0.766647100021387,0.113424634515996,7.55964689382599,1.26366413593281,0.981901443,5.47516458543633,1.01700709605702,0.435556025967989,2.894138839,0.403411102,2.04274625300608,0.249960637,0.80382593150872,0.657301674326364,1,0.0730181417052128,1.678976968,0.0730181417052128,0.157539945,0.237553459422763,0.236013156014589,0.466193729445937,0.32307170090061,0.367638929374311,0.836021071,1,1.79870132,0.803301876527367,0.260975272690352,1.396866373,1.590542131,0.732646917,1.492715124,0.434617876,0.351510885,0.981901443,1.891811309,0.443584261,2.894138839,0.403411102,2.415978296,0.249960637,0.862646604,0.151716833,1.678976968,0.157539945,1.055242421,0.942473049,1.059759417,0.878774458,0.788596899,0.836021071,1.79870132,0.967828339,0.324876156
0,0.756120612023431,6.46663268209909,0.639297554093388,0.647366116417183,6.93894914837653,0,0.912801897,5.34164477551864,0,0,2.665430257,1.079651782,2.40170639676556,0.440565217,0.996336489820093,0.587937699467916,1,0,1.229984317,0,0.979161773,1.0038890071942,0.191922651986746,0.672802116911321,0,0,1.805415536,1,1.875657723,0.967972584235382,0.796522308417865,1.243697347,1.457987171,0.798788039,1.171650299,0.812745931,0,0.912801897,2.004045974,0,2.665430257,1.079651782,2.33516376,0.440565217,1.206136605,0,1.229984317,0.979161773,0.801859373,0.284498244,1.752794967,1.145954846,0,1.805415536,1.875657723,1.280179465,0.822871016
0.181343749570607,1.07777644664412,6.44187042944173,0.86580648390583,0.995763166219652,4.81176282936103,0.288060590944906,1.4055144,3.35854048520092,0,0,1.910534498,0.863045412,1.6382290392612,0.1282843,1.41905463342426,0.75810594506154,1,0.0665228720921227,1.239813307,0.0665228720921227,0.233340143,0.253642353623997,0.203586032498701,0.286873820361761,0.225955179220215,0.202684318850332,1.774703241,1,1.85497008,0.971298969,0.970798533431295,0.747607649,1.599319575,1.40609335,1.25997982,1.025715565,0.082619865,1.4055144,1.757906224,0,1.910534498,0.863045412,1.971122652,0.1282843,1.336195322,0.118630965,1.239813307,0.233340143,0.669501661,0.890256702,0.751420633,1.114813324,0.706527764,1.774703241,1.85497008,0.971298969,0.999484777
0.244082478161126,1.39758872196902,0.492319824269806,1.25008127653139,0.761671761902207,2.59557401855766,0,1.212247362,4.90550338060501,0,0,2.172422538,0.793766315,2.04853254358816,0.471150161,1.61151422971492,0.65605806592202,1,0.185423120888095,1.313730888,0.185423120888095,0.659417384,1.81239667698209,1.16241042279108,4.67695844112741,0.209756122016411,0.619183673875676,1.737967554,1,1.674072212,1.401713556,1.18244813289308,1.043657089,1.437152157,0.086197419,1.982893008,0.644148137,0,1.212247362,2.258079768,0,2.172422538,0.793766315,2.154328365,0.471150161,1.820874427,0.400674839,1.313730888,0.659417384,1.303160815,0.503233509,2.384775017,0.338762359,0.132390245,1.737967554,1.674072212,1.401713556,0.843573302
0.19470965136448,1.28961697398963,6.5819371526932,0.409787282347487,0.785375176143067,5.55729396094816,0,1.624942799,4.74106229729836,0,0.123234074307045,2.323716681,0.395740326,1.50057851481835,0.419858487,1.26462946556237,0.799819905320184,1,0.685126473307647,1.003053817,0.194723275660187,1.004363808,0.488202317335002,0.263408577371365,0.706684970038862,0.156667243521648,0.361336755647681,1.398587956,1,1.970695651,1.183414302,0.562405846018081,0.867290219,2.088895009,0.903954683,0.681008413,1.396456281,0,1.624942799,2.04029275,0.075839023,2.323716681,0.395740326,1.469890227,0.419858487,1.239470108,1.394172468,1.003053817,1.004363808,0.708586698,1.18280423,1.602660447,0.433568086,0.511314892,1.398587956,1.970695651,1.183414302,0.475240028
0.089232219318424,0.926417487307982,12.9341553392604,0.520178194399826,0.365981180913844,11.1064268072909,1.71607409546338,1.610153904,5.34922667271699,0,0,2.64218629,0.469520845,1.56804759460872,0,0.969448299980875,0.778802141556309,1,0.296518510281653,1.114700289,0.0892320895080458,0.072414886,0.0452137694246347,0.0255271590494056,0.104482957993191,0.0491128002833731,0.0689626509144618,1.405857553,1,2.07016005,1.04440889295174,0.73681608077626,1.334974212,2.305093045,1.577354905,0.947292944,0.496706087,0.227685004,1.610153904,2.024545617,0,2.64218629,0.469520845,2.193083733,0,0.864759118,0.649011133,1.114700289,0.072414886,0.653703912,0.948370022,2.229118809,0.712165174,0.660036978,1.405857553,2.07016005,1.127363429,0.705484601
14.0236737582949,0.886382210377909,5.88603466500481,1.66155265698069,0.0490517502742293,6.50683352516045,0,0.922346771,3.66416943316805,0,0,1.777504712,1.017412968,1.88577838581323,0.613335229,0.907949065621519,0.693048123349685,1,0.220745347409941,1.356686686,0.220745347409941,1.093059572,4.30043742762962,4.7125766333515,13.6088935552686,9.43638670919745,8.05553074778533,1.938214217,1,1.930244475,0.711218976890333,0.0699616393918356,1.499066442,1.508269035,1.559107804,2.307485167,0.70113351,0,0.922346771,2.061411938,0,1.777504712,1.017412968,1.762159733,0.613335229,1.021246972,0.419547705,1.356686686,1.093059572,1.445272616,0.685735116,1.762623166,1.17141713,0.591931351,1.938214217,1.930244475,0.802380116,0.098368589
0.308581366112709,0.723442009672561,7.46886733186633,1.07324514726881,0.0607709821892585,7.97572811523505,0.198219230925491,1.120868648,3.63418629697027,0.0532131062649482,0.0154593723459715,1.692397126,0.777849235,1.64363865832152,0.522220705,1.0433262748124,0.75653014890166,1,0.308846882013919,1.404930357,0.308570568222282,0.585497008,0.926520743812641,0.732007268030918,1.75919715954593,0.367690077094233,1.13299963502877,1.621748778,1,1.524915316,0.51451881823516,0.0959220731702012,0.746066627,1.476497162,1.737541692,1.444801075,0.633540834,0.059952043,1.120868648,2.147360239,0.013792314,1.692397126,0.777849235,1.681949066,0.522220705,1.086590271,0.560243231,1.404930357,0.585497008,0.964701195,0.723311628,1.57238198,0.324532234,0.644051178,1.621748778,1.524915316,0.711209362,0.186429796
0.693449377553638,0.994305566559556,6.14656482431687,1.07433237061737,0.0492891112802342,7.26621867201712,0,1.394591331,4.91116245054168,0,0.395725002105279,2.378373741,0.870144373,1.91712374808677,0.063485811,1.05995771006757,0.685602458777874,1,0,1.377439766,0,0.473403257,0.609957616919296,0.674878244496991,2.45505925379475,0.514447368726764,1.12118060170795,1.538588367,1,1.59333002,0.0756230450140747,0.0586395080565368,1.260430639,1.948197371,0.961920085,1.814748135,0.840548768,0,1.394591331,2.064924602,0.283756964,2.378373741,0.870144373,2.559214801,0.063485811,1.05482439,0,1.377439766,0.473403257,0.599652654,0.911081361,1.818890499,0.458844336,0.456681687,1.538588367,1.59333002,0.076055905,0.775428385
0.0915266072143179,0.647713513935682,9.8660187546345,0.937033897507161,0.469551052934138,10.2868985316546,0,1.026432108,6.16753168455761,0,0,2.563377343,0.729571821,2.35633370219687,0.80882244,0.918473630098981,0.595891181073096,1,0.109241384743355,0.889824843,0.0915299322932139,0.53481266,0.68479924600164,0.20724456666424,0.360647275199281,0.0940254923169385,0.140683440774149,1.711449862,1,2.145578782,0.715832831122805,0.837245497285304,0.841840198,1.461765846,1.211175027,1.66950268,0.560827524,0,1.026432108,2.406017866,0,2.563377343,0.729571821,1.830977992,0.80882244,1.186011208,0.269798406,0.889824843,0.53481266,0.745780275,0.307067418,0.949747462,0.668356277,0.390100151,1.711449862,2.145578782,1.105164956,1.169604808
0.849493008558235,0.700598724044717,8.85543618657676,0.666437000204905,0.157433328379037,9.63686440180406,0,1.377105411,4.91579786386516,0,0.02029407744503,2.200716934,0.379552544,1.35665589233776,0,0.905751761961067,0.848659064407654,1,0.325679787005095,1.092662104,0.325679787005095,0.874409471,1.02255126706854,0.746386120599324,1.81867260122822,0.445666947019151,0.550600971257465,1.217277831,1,2.094777797,0.892667725795032,0.810351759797065,1.314793759,1.400056789,1.347517738,1.066538096,0.194277927,0,1.377105411,2.23372565,0.014736764,2.200716934,0.379552544,2.119220773,0,0.760074945,0.66219459,1.092662104,0.874409471,1.163107286,0.970119711,1.61510071,0.809419108,0.302748813,1.217277831,2.094777797,1.274149189,0.907785696
0.332677221654771,0.934647088997122,6.19134118203277,0.91432840324143,0.104432658015996,6.72909523433644,0,1.467281193,4.0337867534997,0,0,2.15175531,0.515045963,1.50897997177765,0,1.33172128456905,0.797139462301841,1,0.35180262400288,0.892449752,0.332692439907384,0.842815655,1.1689271251392,0.832113014098218,1.81619244351542,0.236203616207247,0.182806638784037,1.151704677,1,1.918310432,0.913372476173152,0.23480262855823,1.066874459,1.378166526,1.245943924,1.4408697,0.444770588,0,1.467281193,1.874649378,0,2.15175531,0.515045963,2.522799099,0,1.168242928,0.631968685,0.892449752,0.842815655,1.010779656,0.678208235,1.454392746,1.29205628,0.100652473,1.151704677,1.918310432,0.977239518,0.257073267
0.349521762755805,1.07469765351201,8.72490251365476,0.525063118756744,0.604704548549989,7.25470822074274,0.781595355712131,1.513665507,4.62161701818325,0,0,2.478681478,0.28685597,1.68150706515697,0.767999719,1.00581715336688,0.745841689132855,1,0.271774558583087,1.079404033,0.271774558583087,0.434666659,0.235135313808035,0.149819551931705,0.38779666760655,0.149691531785427,0.412541712367163,1.214644739,1,2.111636433,1.181240854,1.9384555554721,1.502370113,2.017994445,1.319999904,0.913263673,0.311951722,0.140594346,1.513665507,1.864546558,0,2.478681478,0.28685597,1.412643358,0.767999719,1.118854386,0.532424145,1.079404033,0.434666659,0.655134021,1.057690849,1.645946505,0.36285187,1.063809328,1.214644739,2.111636433,1.181240854,1.641033282
0.410903451938799,1.72712480606761,1.72758931286972,0.748536108516342,0.0364426887701958,4.077757368869,0.819322619096044,1.517556446,5.94583410123425,0.482931679127879,0.411297757162336,2.635627237,0.29026763,1.81380455502971,0.424009951,1.6691294920929,0.710790504197004,1,0.0727007281020131,1.402910347,0.0727007281020131,0.692420616,1.54189464455842,1.21417910105464,2.87947739908364,0.29128144896797,0.500012813482095,1.250927822,1,1.950121802,1.284353545,0.278359225592688,0.910074131,1.896777512,0.204930819,1.360699132,0.130919637,0.365415019,1.517556446,2.255946523,0.271026332,2.635627237,0.29026763,1.714530731,0.424009951,1.768350289,0.167152822,1.402910347,0.692420616,1.595587167,0.87411342,1.271977709,0.582547969,0.17364707,1.250927822,1.950121802,1.284353545,0.216730998
0,0.733699781910894,5.00356068446784,1.08351283260644,0.00954438638027391,6.91804127275091,0.436896664923239,1.268364881,4.48537122518859,0,0,1.977790146,0.34458423,1.70651802617258,0.07076995,1.29172947599595,0.73895991077401,1,0.294170324576705,1.286575326,0,0.586543585,2.3213232476466,2.32854489787221,6.67148348295552,0,0,1.403956073,1,1.521820617,0.942243301187395,0.227430108326954,0.785935313,1.207636081,0.859936826,1.613236918,0.041966066,0.165511123,1.268364881,2.267870145,0,1.977790146,0.34458423,2.107529551,0.07076995,1.219804919,0.580201493,1.286575326,0.586543585,1.826296457,0.787841569,1.43254345,0.957749222,0,1.403956073,1.521820617,1.284238547,0.241369868
0,1.11475551594167,8.20484548887138,0.651251290773563,0.578621488923231,7.06344592764361,2.61896882870467,1.646710628,4.83913373941865,0,0,2.466543342,0.473623857,2.79291271372981,0.673978447,1.20696000914512,0.52730007775399,1,0.150882088980005,1.21374945,0,0.423119216,0.556716306275283,0.478135126245401,1.37972397140908,0,0.492647734692423,0.703177397,1,1.928756383,1.042880554,0.613998762802607,1.217654609,1.98455756,1.123812048,1.128795413,0.942382174,0.526612365,1.646710628,1.961909064,0,2.466543342,0.473623857,2.324959137,0.673978447,1.649577938,0.284499915,1.21374945,0.423119216,1.010165658,0.891215369,1.44281804,0,0.357062532,0.703177397,1.928756383,1.042880554,0.58875272
1.0739555174234,0.804787915212976,8.27295042283949,0.958461436026058,0.295716119394929,8.67618189842031,0.0332774417034274,1.57729047,5.17726681177995,0.0934789033558966,0.368983717393411,2.274886924,0.741212235,1.59480598478942,0.535407179,0.910308017687568,0.770780994444019,1,0.594802173243455,1.204422037,0.594802173243455,1.167947678,1.60362339827967,1.03844978955612,2.68702440048,0.927459125442844,1.66371189553413,1.537101402,1,2.102087846,0.52492811762847,0.381207076406183,1.008122318,1.601827537,1.419473573,1.569426412,0.775720984,0.008062503,1.57729047,2.275834793,0.233935172,2.274886924,0.741212235,1.947209101,0.535407179,0.939933527,1.295831288,1.204422037,1.167947678,1.142302629,0.697908779,2.063302625,0.557463782,0.619165161,1.537101402,2.102087846,0.652261094,0.726202716
0.0315884804470181,0.818024201871686,4.76200456571,0.849330598599447,0.121247616464994,5.88980778576709,0.617434889847215,1.615747348,3.89384789442656,0,0,2.210444732,0.575159299,1.88408081685173,0.096097333,1.367344390838,0.693468690315901,1,0.106743056967008,1.37984955,0.0315884697177193,0.069891256,0.145089339037583,0.0957384463820772,0.230522414679344,0.0344588136557076,0.0741825599747777,1.603683493,1,1.405407511,0.486231836288124,0.490597067392585,0.721976251,1.303960664,0.880809297,1.363364473,0.247140319,0.199432071,1.615747348,1.761567633,0,2.210444732,0.575159299,2.461632115,0.096097333,1.360558833,0.200077355,1.37984955,0.069891256,1.260701779,0.706075279,1.241947542,0.464513685,0.321801919,1.603683493,1.405407511,0.594401524,1.008968464
7.35969188154436,1.54052504631035,2.5409353689991,1.41687850710832,0.237594845985775,3.18171028044204,0,1.097262378,3.46953465380076,0,0.253836378355261,1.912562769,0.511617509,1.83635755093226,0.343584255,1.06320610646556,0.705116380109994,1,0.337762959923215,1.43735578,0.337762959923215,1.00028786,2.65675637790593,3.69940830585635,9.67139040571805,4.22882085915616,4.81087981742956,1.661297278,1,1.625759738,0.236811045,0.291925507710262,1.315383115,2.03796244,0.687433781,2.063373794,0.813888611,0,1.097262378,1.814076228,0.231336081,1.912562769,0.511617509,2.342496124,0.343584255,1.111049174,0.602132725,1.43735578,1.00028786,1.253843384,0.982530131,1.748661784,0.879011952,0.497434145,1.661297278,1.625759738,0.236811045,1.232736031
0.00403734121480847,0.820230096149811,5.2489376741877,0.471027461656169,0.456108665119328,5.30728618436629,0,1.684658412,3.44527783773211,0,0,2.280351427,1.247692405,1.62761115210528,0.238804109,0.887569790312189,0.761138509284045,1,0.291749228075872,1.105926598,0.00403734140209934,0.044550019,0.0282250496885103,0.0118164507908067,0.0267039190923043,0.00441631503149128,0.0201178569171429,1.850789727,1,1.690542397,0.62024071947146,0.540394003253629,1.02740643,1.436462509,0.942700524,0.772567803,0.84404049,0,1.684658412,1.510853896,0,2.280351427,1.247692405,1.634306567,0.238804109,0.857935332,0.53215552,1.105926598,0.044550019,0.675243579,0.856546641,1.134508673,0.219522136,0.7533672,1.850789727,1.690542397,0.756174438,0.871254388
0.428642859663861,0.911750630157645,9.48318145614911,0.743006214836576,1.19863997535896,7.23603749616431,0,1.387370072,5.38826409690409,0,0,2.767043866,0.497880346,2.19495787809212,0.706006708,0.966594164653579,0.625983693499063,1,0.317844423174555,0.660138003,0.317844423174555,0.77724283,0.515783317225256,0.493719760032468,1.25026859345758,0.346356069103017,0.502055675920399,1.451495871,1,1.799870919,1.11308289744147,1.13134127151689,0.926872332,2.122771374,1.346751082,1.399468502,1.059495568,0,1.387370072,1.947299847,0,2.767043866,0.497880346,2.171650753,0.706006708,1.184314211,0.702417102,0.660138003,0.77724283,0.58850786,1.2140208,1.668618138,0.689875816,0.401558256,1.451495871,1.799870919,1.220815798,1.016400811
0.128592975787158,0.66215472162754,6.3565639780248,0.709403530505379,0.193479240262457,7.72121010318971,1.62805993355527,1.552941407,4.66785363597341,0,0,2.237916268,0.84825031,2.22322032962644,0.474133326,0.711070608115645,0.6204956539251,1,0.356079363837167,1.38306899,0.128597808543554,0.295611134,0.420856470434609,0.184240361255381,0.598170540731387,0.113407134521999,0.493375279939836,1.153762652,1,1.663137754,0.621370785569532,0.394281651153459,1.047768841,1.411043565,0.966181597,1.148494616,0.490718163,0.411385553,1.552941407,2.085803523,0,2.237916268,0.84825031,2.292229328,0.474133326,0.83503919,0.696279038,1.38306899,0.295611134,1.132482518,0.506382293,1.832080752,0.229847968,0.824758816,1.153762652,1.663137754,0.938412401,0.634541069
1.47886619383288,1.03172089557616,4.51695589083883,0.965882394364487,0.965050106011378,4.49238268394162,0.978100318079107,1.64896582,4.46054830697487,0,0,2.358864635,1.070584099,2.86393685312886,0.641198164,1.10535456204876,0.517609215983724,1,0,1.12588675,0,0.376941152,0.912138016523204,0.719613128899547,2.38274080005521,1.07016129489597,1.00601794390489,1.66248032,1,1.974341111,1.528384384,1.25735005716741,1.430680048,1.523166232,0.750847151,1.622134108,0.767526991,0.338336373,1.64896582,1.890972564,0,2.358864635,1.070584099,2.471454622,0.641198164,1.521276548,0,1.12588675,0.376941152,1.252658696,0.747875971,1.655570684,1.063759649,0.422210399,1.66248032,1.974341111,1.528384384,0.822666124
0.187724423121752,0.556061804795266,10.2797325504532,0.412742759934415,0.18695028337156,11.2523052127673,0,1.25624528,5.15290869827344,0,0,2.549369574,0.061782929,1.8212204458479,0.522786492,1.06446364664215,0.708912617448699,1,0.203997732618031,0.940222763,0.187716777917443,0.552900942,0.535932167595009,0.241734989649485,0.706441003797478,0.111065097725032,0.108720750609154,1.926784121,1,2.110900528,0.788464869425832,0.208727490997607,0.897365476,1.188428839,1.296937031,0.732488297,0.89565953,0,1.25624528,2.021248214,0,2.549369574,0.061782929,1.756179148,0.522786492,1.156009828,0.463059187,0.940222763,0.552900942,1.394648108,1.12410927,1.735493983,1.021603505,0.153903215,1.926784121,2.110900528,1.417938771,0.264724607
9.06248399259911,1.30883480945852,4.9456057802355,1.23378354575362,0.617684023520082,4.59134722157721,0.218685833342498,1.091630681,4.06839973276816,0.0999875694867513,0.0551886575528063,2.079515441,0.114574796,1.96810350394933,0.192181292,1.31162163448839,0.673831008965849,1,0.100765464588784,1.41765788,0.100765464588784,0.864661893,2.94438111447566,4.01033834552901,13.4800914845692,6.36519186219117,8.6422791464637,1.493210181,1,1.848985849,0.806198148,0.513129451934795,0.793441617,1.864505375,1.013381547,1.89972774,1.203758664,0.090275671,1.091630681,1.956417179,0.050556162,2.079515441,0.114574796,2.501677073,0.192181292,1.364179799,0.190487284,1.41765788,0.864661893,1.51905511,0.991889187,1.850020857,0.736517735,0.64111428,1.493210181,1.848985849,0.806198148,0.636480564
0.485268816775,0.75426233688183,5.19821892688766,0.672350374945742,0.22301084258255,7.35704251469289,0,1.274321116,5.75375503075129,0,0,2.576934342,0.917874933,1.6390218260037,0,1.04102072035047,0.757852249698279,1,0.235525681709233,1.094256868,0.235525681709233,0.685326486,0.851465193184167,0.269960574957923,0.514002238016329,0.429093072856777,0.351332556308526,1.598542723,1,1.416372175,0.379813652153339,0.320649624354008,1.084479054,1.591001845,0.656778759,1.202476573,0.695500121,0,1.274321116,2.232790699,0,2.576934342,0.917874933,2.672081256,0,0.947078186,0.550676576,1.094256868,0.685326486,1.14155151,0.451999193,1.176214278,1.221330233,0.683523398,1.598542723,1.416372175,0.503555017,0.844231022
